X1;X2015;X2020;NOGA6;NOGA2.x;NOGA1;Name;DeltaP5b;Wgroup;Cluster;Sektortext;Dienstleistungslevel;Dlnum;Produktionslevel;Owncat;Owncattxt
150;1357;845;181400;18;1;Binden von Druckerzeugnissen und damit verbundene Dienstleistungen;-37.7302874;0;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x1;Primär/Sekundär
151;103;58;182000;18;1;Vervielfältigung von bespielten Ton-, Bild- und Datenträgern;-43.68932039;0;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x1;Primär/Sekundär
152;0;0;191000;19;1;Kokerei;0;2;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x1;Primär/Sekundär
153;787;644;192000;19;1;Mineralölverarbeitung;-18.17026684;1;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x1;Primär/Sekundär
154;613;543;201100;20;2;Herstellung von Industriegasen;-11.41924959;1;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x2;Chemie/Pharma
155;540;259;201200;20;2;Herstellung von Farbstoffen und Pigmenten;-52.03703704;0;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x2;Chemie/Pharma
156;442;474;201300;20;2;Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien;7.239819005;3;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x2;Chemie/Pharma
157;3688;3817;201400;20;2;Herstellung von sonstigen organischen Grundstoffen und Chemikalien;3.497830803;2;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x2;Chemie/Pharma
158;135;155;201500;20;2;Herstellung von Düngemitteln und Stickstoffverbindungen;14.81481481;3;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x2;Chemie/Pharma
159;1968;1963;201600;20;2;Herstellung von Kunststoffen in Primärformen;-0.254065041;2;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x2;Chemie/Pharma
160;52;40;201700;20;2;Herstellung von synthetischem Kautschuk in Primärformen;-23.07692308;0;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x2;Chemie/Pharma
161;1565;1613;202000;20;2;Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln;3.067092652;2;x;Sekundärsektor (Industrieller Sektor, Produktion);Keine Dienstleistung;0;0;x2;Chemie/Pharma
